Datum;Erster;Hoch;Tief;Schlusskurs;Volumen
2022-08-08;13703.38;13745.59;13604.55;13687.69;2322513383
2022-08-05;13642.91;13693.34;13562.62;13573.93;3060980986
2022-08-04;13629.7;13792.88;13628.57;13662.68;2930165931
2022-08-03;13398.7;13595.07;13388.34;13587.56;2904459160
2022-08-02;13419.19;13484.55;13335.39;13449.2;2594811814
2022-08-01;13471.2;13570.22;13464.9;13479.63;2609917835
2022-07-29;13353.28;13515.03;13340.59;13484.05;3714992958
2022-07-28;13214.41;13289.39;13091.26;13282.11;3112156880
2022-07-27;13158.64;13204.58;13089.96;13166.38;2921612586
2022-07-26;13181.92;13197.95;13042.41;13096.93;2436417165
2022-07-25;13183.24;13337.06;13151.86;13210.32;2478340798
2022-07-22;13179.56;13367.04;13171.14;13253.68;2970512520
2022-07-21;13261.82;13318.64;13097.75;13246.64;3420466601
2022-07-20;13356.67;13399.4;13129.13;13281.98;3175835944
2022-07-19;12884.83;13351.2;12827.89;13308.41;3301487014
2022-07-18;12935.05;13062.23;12913.69;12959.81;2452396070
2022-07-15;12562.15;12875.67;12532.94;12864.72;3320498054
2022-07-14;12759.29;12788.01;12434.29;12519.66;3140649146
2022-07-13;12800.87;12851.9;12625.22;12756.32;2897165259
2022-07-12;12751.3;12905.48;12655.06;12905.48;2949654303
2022-07-11;12783.09;12934.87;12774.23;12832.44;2366320940
2022-07-08;12814.1;13019.13;12766.8;13015.23;3206474178
2022-07-07;12757.63;12867.71;12693.65;12843.22;3292211032
2022-07-06;12587.55;12668.68;12509.22;12594.52;3346592496
2022-07-05;12851.29;12870.24;12390.95;12401.2;3920551337
2022-07-04;12904.09;12919.7;12741.63;12773.38;2059959546
2022-07-01;12627.66;12894.38;12623.23;12813.03;3103066092
2022-06-30;12795.22;12811.43;12618.68;12783.77;4809591283
2022-06-29;13089.99;13132.36;12946.76;13003.35;3107159430
2022-06-28;13264.62;13358.62;13221.04;13231.82;2775912778
2022-06-27;13217.9;13378.42;13126.86;13186.07;3154668056
2022-06-24;12949.87;13160.71;12904.86;13118.13;4012936066
2022-06-23;13082.62;13120.31;12912.59;12912.59;3908982640
2022-06-22;13062.26;13206.11;12965.69;13144.28;3396023743
2022-06-21;13335.15;13443.77;13273.2;13292.4;3050494437
2022-06-20;13207.79;13265.6;13106.38;13265.6;2401805926
2022-06-17;13092.85;13237.7;13020.42;13126.26;8580515787
2022-06-16;13440.43;13443.32;13007.91;13038.49;4197551690
2022-06-15;13480.5;13566.8;13358.4;13485.29;3865713567
2022-06-14;13557.44;13569.93;13294;13304.39;3703838957
2022-06-13;13564.47;13648.84;13379.87;13427.03;4225911245
2022-06-10;14110.03;14121.07;13749.77;13761.83;4115112508
2022-06-09;14364.59;14420.73;14186.93;14198.8;3188449562
2022-06-08;14595.78;14602.06;14378.5;14445.99;2906941777
2022-06-07;14569.3;14590.69;14458.34;14556.62;2613572466
2022-06-06;14576.87;14709.38;14548.26;14653.81;1938902868
2022-06-03;14585.18;14589.91;14443.11;14460.09;2206331122
2022-06-02;14394.36;14492.78;14393.04;14485.17;2369260213
2022-06-01;14478.37;14489;14329.51;14340.47;3401559763
2022-05-31;14513.34;14547.09;14359.39;14388.35;7810089463
2022-05-30;14572.8;14589.45;14509.58;14575.98;2655081464
2022-05-27;14289.53;14463.5;14246.83;14462.19;3522582147
2022-05-26;14025.44;14253.61;14025.44;14231.29;2809688645
2022-05-25;14022.27;14053.59;13871.48;14007.93;2908420039
2022-05-24;14043.22;14105.06;13917.08;13919.75;3029343217
2022-05-23;14179.84;14217.48;14026.14;14175.4;2729055723
2022-05-20;13968.26;14161.32;13944.16;13981.91;4150902676
2022-05-19;13822.35;13882.3;13683.59;13882.3;3895948856
2022-05-18;14197.18;14226.47;13999.54;14007.76;3199124964
2022-05-17;14072.67;14203.09;14056.98;14185.94;3330674239
2022-05-16;13986.17;14043.1;13864.95;13964.38;3141903843
2022-05-13;13837.42;14034.15;13795.64;14027.93;4064379976
2022-05-12;13512.13;13808.09;13479.36;13739.64;4859652228
2022-05-11;13587.29;13829.1;13508.56;13828.64;5026098833
2022-05-10;13550.02;13719.95;13514.49;13534.74;4037645211
2022-05-09;13624.92;13697.9;13380.67;13380.67;3843398982
2022-05-06;13832.65;13851.45;13592.15;13674.29;4779086500
2022-05-05;14282.77;14315.24;13857.58;13902.52;4254474915
2022-05-04;14020.9;14073.21;13970.62;13970.82;3594549161
2022-05-03;13958.92;14081.15;13920.46;14039.47;4171096279
2022-05-02;13996.82;14036.11;13778.13;13939.07;4062571839
2022-04-29;14095.93;14187.02;14038.55;14097.88;4805996875
2022-04-28;13907.06;14074.71;13822.16;13979.84;4509042838
2022-04-27;13760.22;13849.43;13566.2;13793.94;5243766285
2022-04-26;14087.08;14112.84;13749.68;13756.4;4768871177
2022-04-25;13908.05;14037.63;13863.39;13924.17;4269476775
2022-04-22;14320.51;14372.47;14142.09;14142.09;4322670932
2022-04-21;14376.05;14598.11;14374.59;14502.41;3860395640
2022-04-20;14154.48;14362.03;14149.68;14362.03;3746387900
2022-04-19;14057.43;14199.09;13991.7;14153.46;3680195684
2022-04-14;14098.48;14198.78;14038.3;14163.85;4422641547
2022-04-13;14062.7;14100.03;13961.95;14076.44;3531032543
2022-04-12;13956.56;14180.09;13887.11;14124.95;4384162460
2022-04-11;14162.97;14298.02;14094.83;14192.78;3468469285
2022-04-08;14275.87;14321.82;14178.28;14283.67;3554339861
2022-04-07;14187.13;14315.35;14069.53;14078.15;4189075169
2022-04-06;14402.16;14437.91;14027.18;14151.69;4778080746
2022-04-05;14504.8;14603.44;14347.33;14424.36;3820755265
2022-04-04;14503.96;14535.07;14334.1;14518.16;3529534468
2022-04-01;14447.78;14506.02;14403.09;14446.48;3340610132
2022-03-31;14674.83;14732;14404.03;14414.75;4416037012
2022-03-30;14712.32;14744.72;14555.87;14606.05;3966321621
2022-03-29;14592.74;14925.25;14553.71;14820.33;5096177646
2022-03-28;14376;14627.58;14371.9;14417.37;3536517607
2022-03-25;14332.26;14428.03;14247.38;14305.76;3666340570
2022-03-24;14305.8;14375.82;14187.82;14273.79;3883580316
2022-03-23;14532.84;14539.31;14226.43;14283.65;3729590207
2022-03-22;14365.67;14508.01;14343.34;14473.2;3938679472
2022-03-21;14385.82;14457.3;14306.26;14326.97;3529260150
2022-03-18;14374.41;14413.09;14109.79;14413.09;9051619233
2022-03-17;14500.05;14509.23;14243.94;14388.06;4761766588
2022-03-16;14245.77;14553.1;14183.26;14440.74;6804199485
2022-03-15;13768.44;13974.84;13577.81;13917.27;4844372117
2022-03-14;13827.22;14082.06;13815.8;13929.11;5422786188
2022-03-11;13479.69;13943.97;13407.97;13628.11;6386690895
2022-03-10;13819.44;13829.97;13341.79;13442.1;6660960255
2022-03-09;13215.06;13847.93;13199.68;13847.93;8702608107
2022-03-08;12673.89;13106.78;12672;12831.51;7914589398
2022-03-07;12614.08;13150.35;12438.85;12834.65;8936321749
2022-03-04;13485.98;13562.6;13094.54;13094.54;8156757911
2022-03-03;13990.25;14057.15;13669.1;13698.4;5649418362
2022-03-02;13836.93;14114.79;13707.86;14000.11;7418217327
2022-03-01;14404.22;14448.61;13904.85;13904.85;7270647004
2022-02-28;14263.73;14510.77;14106.89;14461.02;7653923612
2022-02-25;14230.09;14567.62;14027.93;14567.23;7873037016
2022-02-24;13989.41;14221.71;13807.28;14052.1;10530958423
2022-02-23;14754.22;14901.09;14586.35;14631.36;4995423126
2022-02-22;14365.06;14782.16;14357.86;14693;6640612392
2022-02-21;15186.63;15192.47;14617.66;14731.12;4360694147
2022-02-18;15278.66;15317.39;14989.05;15042.51;5001980988
2022-02-17;15404.14;15440.08;15206.4;15267.63;4278338930
2022-02-16;15431.27;15542.84;15327.94;15370.3;3631313095
2022-02-15;15077.32;15418.41;15068.33;15412.71;4597347490
2022-02-14;15065.73;15150.54;14844.1;15113.97;6268203314
2022-02-11;15353.86;15511.34;15308.69;15425.12;5264621308
2022-02-10;15597.06;15614.47;15413.37;15490.44;5073280213
2022-02-09;15356.95;15513.94;15351.48;15482.01;4345969410
2022-02-08;15221.7;15338;15158.8;15242.38;4100582584
2022-02-07;15220.08;15256.08;15076.89;15206.64;3638036073
2022-02-04;15410.73;15423.94;15060.48;15099.56;4852681370
2022-02-03;15565.94;15602.5;15367.16;15368.47;4621601361
2022-02-02;15689.16;15736.52;15604.99;15613.77;3517319645
2022-02-01;15620.56;15687.96;15537.05;15619.39;3898978980
2022-01-31;15506.79;15566.38;15338.19;15471.2;4878078360
2022-01-28;15411.86;15416.59;15122.65;15318.95;5101233795
2022-01-27;15229.98;15582.45;15197.53;15524.27;5464789532
2022-01-26;15273.06;15524.96;15272.87;15459.39;4321764075
2022-01-25;15139.07;15205.75;14979.11;15123.87;4608581935
2022-01-24;15499.61;15587.39;14952.67;15011.13;5983702759
2022-01-21;15694.82;15728.29;15456.87;15603.88;5417536174
2022-01-20;15837.24;15912.33;15737.33;15912.33;3664272740
2022-01-19;15639.45;15898.05;15629.86;15809.72;4083691502
2022-01-18;15839.15;15843.58;15669.35;15772.56;3995001638
2022-01-17;15948.9;15962.7;15894.77;15933.72;2809835023
2022-01-14;15929.37;15970.7;15833.73;15883.24;4641704926
2022-01-13;15959.83;16090.29;15941.78;16031.59;4188482113
2022-01-12;16054.93;16061.5;15955.54;16010.32;3849862458
2022-01-11;15918.82;15979.99;15880.39;15941.81;4094809210
2022-01-10;16006.44;16015.34;15724.23;15768.27;4214650555
2022-01-07;15999.02;16044.28;15862.71;15947.74;3877183481
2022-01-06;16076.16;16156.56;15988.63;16052.03;4252163699
2022-01-05;16177.44;16285.35;16161.72;16271.75;3864958242
2022-01-04;16069.8;16202.58;16036.52;16152.61;4245850286
2022-01-03;15947.44;16069.38;15943.16;16020.73;3048358416
2021-12-30;15837.56;15890.74;15834.57;15884.86;1921812325
2021-12-29;15952.47;15955.03;15803.59;15852.25;1906171517
2021-12-28;15839.19;15974.79;15832.96;15963.7;1832627482
2021-12-27;15705.53;15854.62;15697.44;15835.25;1600627638
2021-12-23;15660.78;15768.45;15622.6;15756.31;2265326631
2021-12-22;15474.84;15593.47;15425.16;15593.47;2254879461
2021-12-21;15379.08;15452.42;15305.61;15447.44;2702090872
2021-12-20;15152.56;15296.08;15060.1;15239.67;3704935888
2021-12-17;15599.75;15609.51;15419.55;15531.69;7638590193
2021-12-16;15708.94;15780.93;15621.57;15636.4;4741247767
2021-12-15;15503.64;15531.04;15451.74;15476.35;3074988931
2021-12-14;15680.35;15697.98;15448.45;15453.56;3439034305
2021-12-13;15653.57;15794.31;15591.62;15621.72;3361486988
2021-12-10;15572.69;15689.5;15550.45;15623.31;4323626055
2021-12-09;15705.93;15721.48;15613.4;15639.26;3293096568
2021-12-08;15781.05;15834.04;15683.67;15687.09;4249571780
2021-12-07;15546.7;15827.94;15544.79;15813.94;5453789454
2021-12-06;15323.2;15415.46;15150.54;15380.79;4064420803
2021-12-03;15422.9;15422.9;15101.71;15169.98;4563896989
2021-12-02;15300.73;15373.52;15172.9;15263.11;5063825827
2021-12-01;15233.37;15509.46;15187.09;15472.67;4891629773
2021-11-30;15117.63;15280.04;15015.42;15100.13;8584300539
2021-11-29;15418.28;15441.91;15237.87;15280.86;5201083203
2021-11-26;15383.9;15540.29;15244.46;15257.04;7600999592
2021-11-25;15928.38;15962.54;15865.41;15917.98;2850313435
2021-11-24;15942.28;15974.3;15740.6;15878.39;4431349555
2021-11-23;15987.2;16054.38;15866.01;15937;4222429396
2021-11-22;16188.54;16202.77;16090.54;16115.69;3664539083
2021-11-19;16269.22;16282.87;16092.63;16159.97;6185780085
2021-11-18;16262.29;16290.19;16193.34;16221.73;3675387461
2021-11-17;16248.32;16283.52;16240.51;16251.13;3156314855
2021-11-16;16174.31;16266.26;16157.58;16247.86;3105358044
2021-11-15;16109.41;16149.87;16072.29;16148.64;2794908805
2021-11-12;16100.08;16122.76;16065.06;16094.07;3522289497
2021-11-11;16067.34;16114.55;16032.5;16083.11;3344314011
2021-11-10;16053;16076.56;15985.9;16067.83;3659587009
2021-11-09;16026.74;16104.13;16022.64;16040.47;3411677304
2021-11-08;16040.85;16068.73;16016.2;16046.52;2862295331
2021-11-05;16011.57;16084.9;16008.4;16054.36;4408814947
2021-11-04;16035.9;16064.79;15997.63;16029.65;4251386396
2021-11-03;15957.15;15972.71;15922.1;15959.98;4067579305
2021-11-02;15825.27;15960.21;15824.11;15954.45;3533916488
2021-11-01;15764.55;15849.4;15760.35;15806.29;2691217885
2021-10-29;15579.9;15689.66;15495.51;15688.77;4414765350
2021-10-28;15681.52;15706.39;15629.33;15696.33;3900262241
2021-10-27;15725.4;15744.79;15671.59;15705.81;3227790415
2021-10-26;15652.91;15781;15650.35;15757.06;3152554086
2021-10-25;15580.58;15618.88;15531.95;15599.23;3069589149
2021-10-22;15507.99;15614.76;15492.29;15542.98;2918813120
2021-10-21;15408.8;15532.94;15406.59;15472.56;3308208271
2021-10-20;15473.56;15567.07;15465.03;15522.92;3259847578
2021-10-19;15510.99;15527.97;15457.43;15515.83;2857127184
2021-10-18;15518.59;15542.17;15416.02;15474.47;2798017810
2021-10-15;15481.22;15598.58;15465.93;15587.36;3891380929
2021-10-14;15350.72;15464.38;15303.39;15462.72;3293886246
2021-10-13;15130.8;15302.43;15109.61;15249.38;3535967273
2021-10-12;15025.35;15174.29;15012.07;15146.87;3042607583
2021-10-11;15115.46;15202.74;15094.44;15199.14;3524331356
2021-10-08;15242.76;15267.92;15184.76;15206.13;3142408419
2021-10-07;15162.75;15253.29;15116.47;15250.86;3839751673
2021-10-06;15040.1;15049.49;14818.71;14973.33;4512906392
2021-10-05;15055.4;15202.2;15011.44;15194.49;3182417706
2021-10-04;15061.86;15175.25;15016.93;15036.55;3068336518
2021-10-01;15041.6;15262.75;14983.8;15156.44;3870937761
2021-09-30;15434.33;15448.52;15246;15260.69;4214684033
2021-09-29;15357;15422.75;15301.35;15365.27;3244594431
2021-09-28;15542.03;15542.41;15232.97;15248.56;4543978967
2021-09-27;15699.01;15704.05;15552.09;15573.88;3394949113
2021-09-24;15562.14;15573.46;15497.17;15531.75;2945291740
2021-09-23;15630.01;15695.65;15593.72;15643.97;3144569298
2021-09-22;15463.24;15508.42;15378.93;15506.74;3107036092
2021-09-21;15265.03;15394.33;15205.7;15348.53;3584634619
2021-09-20;15259.5;15262.76;15019.49;15132.06;5506875613
2021-09-17;15774.57;15791.9;15455.54;15490.17;9124695875
2021-09-16;15666.63;15745.19;15638.23;15651.75;3214880390
2021-09-15;15731.48;15740.01;15613.72;15616;3316409070
2021-09-14;15697.72;15763.58;15663.42;15722.99;2965792544
2021-09-13;15681.17;15787.66;15674.16;15701.42;2776891289
2021-09-10;15648.89;15702.6;15574.94;15609.81;2757316676
2021-09-09;15499.45;15693.22;15453.96;15623.15;3052470218
2021-09-08;15714.61;15755.3;15590.41;15610.28;3516962218
2021-09-07;15896.56;15927.77;15826.86;15843.09;2289356449
2021-09-06;15818.44;15959.74;15814.63;15932.12;1834219279
2021-09-03;15841.45;15868.69;15690.02;15781.2;2311824057
2021-09-02;15813.57;15874.67;15810.77;15840.59;2169351069
2021-09-01;15958.41;15981.7;15773.44;15824.29;2870951172
2021-08-31;15929.26;16006.76;15761.57;15835.09;4250960120
2021-08-30;15856.71;15896.73;15847.66;15887.31;1513421245
2021-08-27;15778.92;15859.77;15752.09;15851.75;1694460746
2021-08-26;15773.71;15834.91;15701.85;15793.62;2061412867
2021-08-25;15912.85;15932.62;15853.32;15860.66;1918752739
2021-08-24;15897.86;15918.72;15856.05;15905.85;2146154309
2021-08-23;15930.72;15930.72;15799.59;15852.79;2122126378
2021-08-20;15734.68;15808.04;15656.28;15808.04;2770577645
2021-08-19;15737.18;15804.85;15621.98;15765.81;3493244333
2021-08-18;15935.21;15969.85;15872.99;15965.97;2678319706
2021-08-17;15872.12;15937.47;15811.57;15921.95;2411070331
2021-08-16;15875.7;15961.18;15851.28;15925.73;2347613498
2021-08-13;15948.15;16030.33;15940.82;15977.44;2328235499
2021-08-12;15829.27;15964.38;15823.53;15937.51;2899268546
2021-08-11;15792.12;15887.16;15724.99;15826.09;2443149001
2021-08-10;15734.14;15802.15;15733.65;15770.71;2068979711
2021-08-09;15773.51;15798.51;15699.27;15745.41;2160148848
2021-08-06;15770.85;15808.24;15737.1;15761.45;2877716752
2021-08-05;15691.74;15751.88;15672.27;15744.67;3623000255
2021-08-04;15653.65;15712.27;15600.8;15692.13;3077762052
2021-08-03;15537.69;15608.07;15492.58;15555.08;2934240871
2021-08-02;15631.7;15702.89;15511.25;15568.73;3517483336
2021-07-30;15493.74;15613.66;15440.89;15544.39;3439948619
2021-07-29;15608.82;15659.22;15563.65;15640.47;2608306820
2021-07-28;15538.75;15577.13;15497.1;15570.36;2641877660
2021-07-27;15537.89;15586.9;15423.56;15519.13;2479520918
2021-07-26;15586.66;15641.61;15544.94;15618.98;2132879146
2021-07-23;15603.69;15681.41;15583.65;15669.29;3067254939
2021-07-22;15533.22;15578.75;15471.47;15514.54;2606711966
2021-07-21;15239.92;15443.76;15194.54;15422.5;3624908992
2021-07-20;15234.85;15300.29;15091.9;15216.27;3108454143
2021-07-19;15420.14;15423.84;15048.56;15133.2;4398312516
2021-07-16;15682.75;15699.93;15476.99;15540.31;3178492157
2021-07-15;15737.36;15737.36;15592.01;15629.66;2854409058
2021-07-14;15733.19;15810.68;15717.83;15788.98;2229968919
2021-07-13;15769.51;15806.57;15747.57;15789.64;2775037296
2021-07-12;15675.42;15806.9;15631.84;15790.51;2626324507
2021-07-09;15497.93;15687.93;15479.44;15687.93;3504745151
2021-07-08;15584.72;15591.65;15304.41;15420.64;4339061006
2021-07-07;15606.94;15700.95;15604.58;15692.71;3154264678
2021-07-06;15615.07;15647.88;15466.66;15511.38;2946737623
2021-07-05;15628.42;15673.88;15535.29;15661.97;1605174086
2021-07-02;15644.84;15705.53;15616.43;15650.09;2289265590
2021-07-01;15624.28;15708.78;15488.49;15603.81;2697378967
2021-06-30;15700.06;15709.34;15461.2;15531.04;3659370323
2021-06-29;15565.83;15752.93;15555.49;15690.59;2659829444
2021-06-28;15570.8;15668.08;15542.17;15554.18;2393025860
2021-06-25;15584.9;15612.66;15533.4;15607.97;2718626805
2021-06-24;15528.55;15606.89;15476.67;15589.23;2935768867
2021-06-23;15674.33;15675.9;15456.39;15456.39;2722699501
2021-06-22;15587.57;15652.75;15518.31;15636.33;2746435797
2021-06-21;15391.5;15606.57;15309.44;15603.24;3240436640
2021-06-18;15720.52;15736.93;15426.76;15448.04;6860600375
2021-06-17;15655.32;15752.34;15649.22;15727.67;3192275555
2021-06-16;15756.83;15759.66;15674.61;15710.57;3296416305
2021-06-15;15744.77;15792.35;15714.94;15729.52;2553616964
2021-06-14;15739.89;15802.67;15673.64;15673.64;2521214644
2021-06-11;15583.29;15703.84;15548.35;15693.27;2865032097
2021-06-10;15610.08;15637.94;15513.36;15571.22;2969985327
2021-06-09;15642.74;15669.14;15505.15;15581.14;2872246058
2021-06-08;15674.41;15727.23;15638.32;15640.6;3099411703
2021-06-07;15661.58;15732.06;15614.18;15677.15;2599814864
2021-06-04;15651.69;15705.89;15607.92;15692.9;2388128311
2021-06-03;15591.54;15657.15;15477.32;15632.67;2562102649
2021-06-02;15570.77;15631.02;15554.02;15602.71;2910451632
2021-06-01;15513.13;15685.4;15512.36;15567.36;3039806359
2021-05-31;15496.48;15499.64;15414.38;15421.13;1930526909
2021-05-28;15443.14;15548.72;15435.74;15519.98;3068705247
2021-05-27;15419.2;15490.06;15350.67;15406.73;6688807651
2021-05-26;15520.44;15541.86;15407.48;15450.72;3019985885
2021-05-25;15548.29;15568.6;15465.09;15465.09;4683707471
2021-05-21;15411.03;15467.19;15364.43;15437.51;3542651296
2021-05-20;15207.32;15370.26;15102.35;15370.26;3202912994
2021-05-19;15238.82;15266.53;14961.27;15113.56;3715033609
2021-05-18;15514.72;15538.01;15344.1;15386.58;3264956428
2021-05-17;15432.34;15482.23;15353.66;15396.62;2994805951
2021-05-14;15301.74;15417.24;15214.68;15416.64;3242309509
2021-05-13;14967.8;15235.89;14816.35;15199.68;3134563430
2021-05-12;15144.04;15226.36;15058.11;15150.22;3790989799
2021-05-11;15253.32;15255.89;15006.73;15119.75;3980267112
2021-05-10;15417.53;15419.43;15347.96;15400.41;3081916366
2021-05-07;15348.32;15406.41;15290.2;15399.65;4110159772
2021-05-06;15170.77;15281.4;15092.77;15196.74;4073953877
2021-05-05;14969.63;15170.78;14963.77;15170.78;4291758790
2021-05-04;15259.5;15260.75;14845.27;14856.48;4595606545
2021-05-03;15191.79;15268.56;15111.3;15236.47;2354460282
2021-04-30;15204.39;15244.26;15135.91;15135.91;3847675085
2021-04-29;15326.23;15329.72;15085.02;15154.2;3931504532
2021-04-28;15320.4;15355.28;15266.61;15292.18;3393344101
2021-04-27;15282.84;15293.89;15186.76;15249.27;2944930644
2021-04-26;15297.93;15325.89;15237.02;15296.34;2571537930
2021-04-23;15267.76;15309.09;15149.35;15279.62;3208372502
2021-04-22;15252.04;15328.33;15230.2;15320.52;3260516902
2021-04-21;15179.91;15210.69;15071.78;15195.97;3673263505
2021-04-20;15361.15;15393.13;15109.54;15129.51;3953121649
2021-04-19;15496.87;15501.84;15368.14;15368.39;3225987674
2021-04-16;15277.85;15473.83;15274.22;15459.75;4885566987
2021-04-15;15238.63;15271.69;15227.63;15255.33;3372207047
